offering_id,semester,course_code,campus_id
03-135_F21_1,F21,03-135,1
03-135_F22_1,F22,03-135,1
03-135_F23_1,F23,03-135,1
03-135_F24_1,F24,03-135,1
03-135_F25_1,F25,03-135,1
76-385_F24_2,F24,76-385,2
76-385_S17_1,S17,76-385,1
76-385_S19_1,S19,76-385,1
70-438_S22_2,S22,70-438,2
70-438_S23_2,S23,70-438,2
70-438_F21_1,F21,70-438,1
70-438_F22_1,F22,70-438,1
70-438_F23_1,F23,70-438,1
70-438_F24_1,F24,70-438,1
70-438_F25_1,F25,70-438,1
85-408_F15_1,F15,85-408,1
85-408_F17_1,F17,85-408,1
85-408_F19_1,F19,85-408,1
85-408_F21_1,F21,85-408,1
85-408_F22_1,F22,85-408,1
98-022_F24_1,F24,98-022,1
76-413_F20_1,F20,76-413,1
70-341_S24_2,S24,70-341,2
70-341_F24_2,F24,70-341,2
70-341_F23_1,F23,70-341,1
70-341_S24_1,S24,70-341,1
70-341_F24_1,F24,70-341,1
70-341_S25_1,S25,70-341,1
70-341_F25_1,F25,70-341,1
69-175_S18_1,S18,69-175,1
69-175_F18_1,F18,69-175,1
69-175_S19_1,S19,69-175,1
69-175_F19_1,F19,69-175,1
69-175_S20_1,S20,69-175,1
79-217_F15_1,F15,79-217,1
79-217_F17_1,F17,79-217,1
79-217_F21_1,F21,79-217,1
73-348_F17_2,F17,73-348,2
73-348_F19_2,F19,73-348,2
73-348_F20_2,F20,73-348,2
73-348_F21_2,F21,73-348,2
73-348_S21_1,S21,73-348,1
73-348_S22_1,S22,73-348,1
73-348_S23_1,S23,73-348,1
73-348_S24_1,S24,73-348,1
73-348_S25_1,S25,73-348,1
70-204_S25_2,S25,70-204,2
70-204_F23_1,F23,70-204,1
70-204_S24_1,S24,70-204,1
70-204_F24_1,F24,70-204,1
70-204_S25_1,S25,70-204,1
70-204_F25_1,F25,70-204,1
76-106_F23_1,F23,76-106,1
76-106_S24_1,S24,76-106,1
76-106_F24_1,F24,76-106,1
76-106_S25_1,S25,76-106,1
76-106_F25_1,F25,76-106,1
76-278_F23_1,F23,76-278,1
76-278_S24_1,S24,76-278,1
76-278_F24_1,F24,76-278,1
76-278_S25_1,S25,76-278,1
76-278_F25_1,F25,76-278,1
11-423_S21_1,S21,11-423,1
11-423_S22_1,S22,11-423,1
11-423_S23_1,S23,11-423,1
11-423_S24_1,S24,11-423,1
11-423_S25_1,S25,11-423,1
88-252_S22_1,S22,88-252,1
88-252_S23_1,S23,88-252,1
88-252_S24_1,S24,88-252,1
88-252_F24_1,F24,88-252,1
88-252_F25_1,F25,88-252,1
70-480_S16_2,S16,70-480,2
70-480_S17_1,S17,70-480,1
70-480_S18_1,S18,70-480,1
70-480_S19_1,S19,70-480,1
70-480_S20_1,S20,70-480,1
70-480_S21_1,S21,70-480,1
98-075_S17_1,S17,98-075,1
98-075_F17_1,F17,98-075,1
80-241_M16_1,M16,80-241,1
02-318_S20_2,S20,02-318,2
76-297_S16_1,S16,76-297,1
76-297_S17_1,S17,76-297,1
76-297_S19_1,S19,76-297,1
76-297_S20_1,S20,76-297,1
76-297_S22_1,S22,76-297,1
95-414_S22_2,S22,95-414,2
79-240_S18_2,S18,79-240,2
79-240_M19_2,M19,79-240,2
79-240_M20_2,M20,79-240,2
79-240_F15_1,F15,79-240,1
79-240_F17_1,F17,79-240,1
79-240_F19_1,F19,79-240,1
79-240_S21_1,S21,79-240,1
79-240_S22_1,S22,79-240,1
76-444_F15_1,F15,76-444,1
76-444_F16_1,F16,76-444,1
76-444_F18_1,F18,76-444,1
84-326_F18_1,F18,84-326,1
84-326_F19_1,F19,84-326,1
84-326_F20_1,F20,84-326,1
84-326_F21_1,F21,84-326,1
84-326_F22_1,F22,84-326,1
48-215_F21_1,F21,48-215,1
48-215_F22_1,F22,48-215,1
48-215_F23_1,F23,48-215,1
48-215_F24_1,F24,48-215,1
48-215_F25_1,F25,48-215,1
15-051_M21_1,M21,15-051,1
15-051_M22_1,M22,15-051,1
15-051_M23_1,M23,15-051,1
15-051_M24_1,M24,15-051,1
15-051_M25_1,M25,15-051,1
98-219_F15_1,F15,98-219,1
98-219_F16_1,F16,98-219,1
33-121_F20_2,F20,33-121,2
33-121_F21_2,F21,33-121,2
33-121_F22_2,F22,33-121,2
33-121_F23_2,F23,33-121,2
33-121_F24_2,F24,33-121,2
33-121_F23_1,F23,33-121,1
33-121_S24_1,S24,33-121,1
33-121_F24_1,F24,33-121,1
33-121_S25_1,S25,33-121,1
33-121_F25_1,F25,33-121,1
79-112_S24_1,S24,79-112,1
79-112_F24_1,F24,79-112,1
03-363_F15_2,F15,03-363,2
03-363_S20_2,S20,03-363,2
03-363_S22_2,S22,03-363,2
03-363_S24_2,S24,03-363,2
03-363_S21_1,S21,03-363,1
03-363_S22_1,S22,03-363,1
03-363_S23_1,S23,03-363,1
03-363_S24_1,S24,03-363,1
03-363_S25_1,S25,03-363,1
70-414_F15_1,F15,70-414,1
70-414_F16_1,F16,70-414,1
70-414_F17_1,F17,70-414,1
70-414_F18_1,F18,70-414,1
67-474_F20_2,F20,67-474,2
67-474_F21_2,F21,67-474,2
67-474_F22_2,F22,67-474,2
67-474_S24_2,S24,67-474,2
67-474_S25_2,S25,67-474,2
76-346_S17_1,S17,76-346,1
76-203_F15_1,F15,76-203,1
76-203_F20_1,F20,76-203,1
82-399_M17_1,M17,82-399,1
82-399_M18_1,M18,82-399,1
82-399_M19_1,M19,82-399,1
82-399_M20_1,M20,82-399,1
82-399_S23_1,S23,82-399,1
99-262_F22_2,F22,99-262,2
99-262_S23_2,S23,99-262,2
99-262_F23_2,F23,99-262,2
99-262_S24_2,S24,99-262,2
99-262_F24_2,F24,99-262,2
99-262_F23_1,F23,99-262,1
99-262_F24_1,F24,99-262,1
98-262_S20_1,S20,98-262,1
98-262_F20_1,F20,98-262,1
98-262_S21_1,S21,98-262,1
98-262_F21_1,F21,98-262,1
98-262_S22_1,S22,98-262,1
79-391_S21_2,S21,79-391,2
79-391_S22_2,S22,79-391,2
79-391_S23_2,S23,79-391,2
79-391_S25_2,S25,79-391,2
79-391_F18_1,F18,79-391,1
69-159_S16_1,S16,69-159,1
69-159_F16_1,F16,69-159,1
69-159_S17_1,S17,69-159,1
69-159_F17_1,F17,69-159,1
69-159_S18_1,S18,69-159,1
98-327_S18_1,S18,98-327,1
76-311_F17_1,F17,76-311,1
76-311_S21_1,S21,76-311,1
76-311_S24_1,S24,76-311,1
70-443_S21_2,S21,70-443,2
70-443_S22_2,S22,70-443,2
70-443_F22_2,F22,70-443,2
70-443_F23_2,F23,70-443,2
70-443_F24_2,F24,70-443,2
70-443_S21_1,S21,70-443,1
70-443_S22_1,S22,70-443,1
70-443_F22_1,F22,70-443,1
70-443_S24_1,S24,70-443,1
70-443_S25_1,S25,70-443,1
98-059_F24_2,F24,98-059,2
79-145_F21_1,F21,79-145,1
79-145_S22_1,S22,79-145,1
79-145_F22_1,F22,79-145,1
79-145_F24_1,F24,79-145,1
79-145_F25_1,F25,79-145,1
70-506_S23_2,S23,70-506,2
70-506_F23_2,F23,70-506,2
70-506_S24_2,S24,70-506,2
70-506_F24_2,F24,70-506,2
70-506_S25_2,S25,70-506,2
70-506_F23_1,F23,70-506,1
70-506_S24_1,S24,70-506,1
70-506_F24_1,F24,70-506,1
70-506_S25_1,S25,70-506,1
70-506_F25_1,F25,70-506,1
33-224_F21_1,F21,33-224,1
33-224_F22_1,F22,33-224,1
33-224_F23_1,F23,33-224,1
33-224_F24_1,F24,33-224,1
33-224_F25_1,F25,33-224,1
51-261_F21_1,F21,51-261,1
51-261_F22_1,F22,51-261,1
51-261_F23_1,F23,51-261,1
51-261_F24_1,F24,51-261,1
51-261_F25_1,F25,51-261,1
76-254_S24_1,S24,76-254,1
76-254_S25_1,S25,76-254,1
79-329_S19_1,S19,79-329,1
79-329_S23_1,S23,79-329,1
79-329_F23_1,F23,79-329,1
79-329_F24_1,F24,79-329,1
79-329_F25_1,F25,79-329,1
79-283_S17_1,S17,79-283,1
79-283_S18_1,S18,79-283,1
76-487_S21_1,S21,76-487,1
76-487_S22_1,S22,76-487,1
76-487_S23_1,S23,76-487,1
76-487_S24_1,S24,76-487,1
76-487_S25_1,S25,76-487,1
21-266_S23_1,S23,21-266,1
21-266_S24_1,S24,21-266,1
21-266_S25_1,S25,21-266,1
76-468_F19_1,F19,76-468,1
76-468_F23_1,F23,76-468,1
80-514_S21_1,S21,80-514,1
80-514_S22_1,S22,80-514,1
80-514_S23_1,S23,80-514,1
80-514_S24_1,S24,80-514,1
80-514_S25_1,S25,80-514,1
98-370_F20_1,F20,98-370,1
70-455_F20_2,F20,70-455,2
70-455_F21_2,F21,70-455,2
70-455_F22_2,F22,70-455,2
70-455_F23_2,F23,70-455,2
70-455_F24_2,F24,70-455,2
70-455_F23_1,F23,70-455,1
70-455_S24_1,S24,70-455,1
70-455_F24_1,F24,70-455,1
70-455_S25_1,S25,70-455,1
70-455_F25_1,F25,70-455,1
76-307_F23_1,F23,76-307,1
76-307_S24_1,S24,76-307,1
76-307_F24_1,F24,76-307,1
76-307_S25_1,S25,76-307,1
76-307_F25_1,F25,76-307,1
05-470_F23_1,F23,05-470,1
05-470_S24_1,S24,05-470,1
05-470_F24_1,F24,05-470,1
05-470_S25_1,S25,05-470,1
05-470_F25_1,F25,05-470,1
76-242_S22_1,S22,76-242,1
80-294_S16_2,S16,80-294,2
80-294_M16_2,M16,80-294,2
80-294_F16_2,F16,80-294,2
80-294_F17_2,F17,80-294,2
80-294_S18_2,S18,80-294,2
80-294_S21_1,S21,80-294,1
33-232_S21_1,S21,33-232,1
33-232_S22_1,S22,33-232,1
33-232_S23_1,S23,33-232,1
33-232_S24_1,S24,33-232,1
33-232_S25_1,S25,33-232,1
82-272_S22_1,S22,82-272,1
82-272_M22_1,M22,82-272,1
82-272_S23_1,S23,82-272,1
82-272_S24_1,S24,82-272,1
82-272_M25_1,M25,82-272,1
38-101_F20_2,F20,38-101,2
38-101_F21_2,F21,38-101,2
38-101_F22_2,F22,38-101,2
38-101_F23_2,F23,38-101,2
38-101_F24_2,F24,38-101,2
38-101_F21_1,F21,38-101,1
38-101_F22_1,F22,38-101,1
38-101_F23_1,F23,38-101,1
38-101_F24_1,F24,38-101,1
38-101_F25_1,F25,38-101,1
76-491_F20_2,F20,76-491,2
76-491_F15_1,F15,76-491,1
98-389_F21_1,F21,98-389,1
98-389_S22_1,S22,98-389,1
07-300_F21_1,F21,07-300,1
07-300_F22_1,F22,07-300,1
07-300_F23_1,F23,07-300,1
07-300_F24_1,F24,07-300,1
07-300_F25_1,F25,07-300,1
15-591_F23_2,F23,15-591,2
15-591_S24_2,S24,15-591,2
15-591_M24_2,M24,15-591,2
15-591_F24_2,F24,15-591,2
15-591_S25_2,S25,15-591,2
15-591_M24_1,M24,15-591,1
15-591_F24_1,F24,15-591,1
15-591_S25_1,S25,15-591,1
15-591_M25_1,M25,15-591,1
15-591_F25_1,F25,15-591,1
21-270_S22_1,S22,21-270,1
21-270_M22_1,M22,21-270,1
21-270_S23_1,S23,21-270,1
21-270_S24_1,S24,21-270,1
21-270_S25_1,S25,21-270,1
76-350_F16_1,F16,76-350,1
76-350_F17_1,F17,76-350,1
76-350_S20_1,S20,76-350,1
76-350_S21_1,S21,76-350,1
76-350_S22_1,S22,76-350,1
98-018_S23_1,S23,98-018,1
14-315_S24_2,S24,14-315,2
79-104_S23_2,S23,79-104,2
79-104_F23_2,F23,79-104,2
79-104_S24_2,S24,79-104,2
79-104_F24_2,F24,79-104,2
79-104_S25_2,S25,79-104,2
79-104_S20_1,S20,79-104,1
79-104_M20_1,M20,79-104,1
79-104_F20_1,F20,79-104,1
79-104_S21_1,S21,79-104,1
79-104_M21_1,M21,79-104,1
79-411_F15_2,F15,79-411,2
79-411_S17_2,S17,79-411,2
79-411_S18_2,S18,79-411,2
79-411_S19_2,S19,79-411,2
79-411_S20_2,S20,79-411,2
03-230_M20_2,M20,03-230,2
03-230_S21_2,S21,03-230,2
03-230_S22_2,S22,03-230,2
03-230_S23_2,S23,03-230,2
03-230_S24_2,S24,03-230,2
79-368_S17_1,S17,79-368,1
79-368_F18_1,F18,79-368,1
79-368_F21_1,F21,79-368,1
03-119_S22_2,S22,03-119,2
03-119_S23_2,S23,03-119,2
03-119_S24_2,S24,03-119,2
03-119_S25_2,S25,03-119,2
03-119_S23_1,S23,03-119,1
73-372_S16_1,S16,73-372,1
73-372_S19_1,S19,73-372,1
09-103_F15_1,F15,09-103,1
09-103_F16_1,F16,09-103,1
09-103_S20_1,S20,09-103,1
09-103_S21_1,S21,09-103,1
09-103_S22_1,S22,09-103,1
36-247_S20_1,S20,36-247,1
36-247_F20_1,F20,36-247,1
36-247_S21_1,S21,36-247,1
36-247_F21_1,F21,36-247,1
36-247_S22_1,S22,36-247,1
76-429_F17_1,F17,76-429,1
76-429_F18_1,F18,76-429,1
76-429_S20_1,S20,76-429,1
76-429_F21_1,F21,76-429,1
76-429_S24_1,S24,76-429,1
98-331_F18_1,F18,98-331,1
98-331_F19_1,F19,98-331,1
98-331_F20_1,F20,98-331,1
98-331_F21_1,F21,98-331,1
73-240_F15_2,F15,73-240,2
73-240_F16_2,F16,73-240,2
73-240_F17_2,F17,73-240,2
73-240_F18_2,F18,73-240,2
73-240_F19_2,F19,73-240,2
73-240_F23_1,F23,73-240,1
73-240_S24_1,S24,73-240,1
73-240_F24_1,F24,73-240,1
73-240_S25_1,S25,73-240,1
73-240_F25_1,F25,73-240,1
98-346_S19_2,S19,98-346,2
69-138_F23_1,F23,69-138,1
69-138_S24_1,S24,69-138,1
69-138_F24_1,F24,69-138,1
69-138_S25_1,S25,69-138,1
69-138_F25_1,F25,69-138,1
99-346_F18_1,F18,99-346,1
98-203_F23_1,F23,98-203,1
73-305_F21_1,F21,73-305,1
73-305_S22_1,S22,73-305,1
73-305_M22_1,M22,73-305,1
73-305_F22_1,F22,73-305,1
73-305_M23_1,M23,73-305,1
76-262_S16_1,S16,76-262,1
67-100_F21_2,F21,67-100,2
67-100_F22_2,F22,67-100,2
67-100_F23_2,F23,67-100,2
67-100_F24_2,F24,67-100,2
67-100_F21_1,F21,67-100,1
67-100_F22_1,F22,67-100,1
67-100_F23_1,F23,67-100,1
67-100_F24_1,F24,67-100,1
67-100_F25_1,F25,67-100,1
70-160_S17_1,S17,70-160,1
70-160_F17_1,F17,70-160,1
70-160_S18_1,S18,70-160,1
70-160_F18_1,F18,70-160,1
70-160_S19_1,S19,70-160,1
67-415_F23_2,F23,67-415,2
15-362_F24_1,F24,15-362,1
15-362_S25_1,S25,15-362,1
15-362_F25_1,F25,15-362,1
76-327_S25_2,S25,76-327,2
76-327_F15_1,F15,76-327,1
76-327_S22_1,S22,76-327,1
76-327_S23_1,S23,76-327,1
76-327_S24_1,S24,76-327,1
76-327_S25_1,S25,76-327,1
16-384_F21_1,F21,16-384,1
16-384_F22_1,F22,16-384,1
16-384_F23_1,F23,16-384,1
16-384_F24_1,F24,16-384,1
16-384_F25_1,F25,16-384,1
76-409_S17_1,S17,76-409,1
76-409_S20_1,S20,76-409,1
76-409_F21_1,F21,76-409,1
76-409_F22_1,F22,76-409,1
98-311_S17_1,S17,98-311,1
19-304_S20_2,S20,19-304,2
73-352_F15_2,F15,73-352,2
73-352_F17_2,F17,73-352,2
73-352_F21_1,F21,73-352,1
73-352_F22_1,F22,73-352,1
73-352_F23_1,F23,73-352,1
73-352_F24_1,F24,73-352,1
73-352_F25_1,F25,73-352,1
98-254_F15_1,F15,98-254,1
98-254_S16_1,S16,98-254,1
27-410_S16_1,S16,27-410,1
27-410_S20_1,S20,27-410,1
27-410_S22_1,S22,27-410,1
05-391_S25_2,S25,05-391,2
05-391_F23_1,F23,05-391,1
05-391_S24_1,S24,05-391,1
05-391_F24_1,F24,05-391,1
05-391_S25_1,S25,05-391,1
05-391_F25_1,F25,05-391,1
03-210_S23_2,S23,03-210,2
03-210_F23_2,F23,03-210,2
03-210_S24_2,S24,03-210,2
03-210_F24_2,F24,03-210,2
03-210_S25_2,S25,03-210,2
03-210_M24_1,M24,03-210,1
03-210_F24_1,F24,03-210,1
03-210_S25_1,S25,03-210,1
03-210_M25_1,M25,03-210,1
03-210_F25_1,F25,03-210,1
85-107_M21_2,M21,85-107,2
85-107_M23_2,M23,85-107,2
85-107_S21_1,S21,85-107,1
85-107_S25_1,S25,85-107,1
85-107_F25_1,F25,85-107,1
18-492_F15_1,F15,18-492,1
18-492_F16_1,F16,18-492,1
18-492_F17_1,F17,18-492,1
18-492_F18_1,F18,18-492,1
18-492_F19_1,F19,18-492,1
76-370_S24_2,S24,76-370,2
76-370_F23_1,F23,76-370,1
76-370_S24_1,S24,76-370,1
76-370_F24_1,F24,76-370,1
76-370_S25_1,S25,76-370,1
76-370_F25_1,F25,76-370,1
70-422_S23_2,S23,70-422,2
70-422_S20_1,S20,70-422,1
70-422_S21_1,S21,70-422,1
70-422_S22_1,S22,70-422,1
70-422_S23_1,S23,70-422,1
70-422_S25_1,S25,70-422,1
98-038_F21_1,F21,98-038,1
98-038_S22_1,S22,98-038,1
98-038_F22_1,F22,98-038,1
98-038_S23_1,S23,98-038,1
98-038_F23_1,F23,98-038,1
03-355_S16_2,S16,03-355,2
03-355_S17_2,S17,03-355,2
03-355_S20_2,S20,03-355,2
98-307_S17_1,S17,98-307,1
98-242_S23_1,S23,98-242,1
98-242_F23_1,F23,98-242,1
98-242_S24_1,S24,98-242,1
98-242_F24_1,F24,98-242,1
98-242_S25_1,S25,98-242,1
70-208_S22_2,S22,70-208,2
70-208_F22_2,F22,70-208,2
70-208_F23_2,F23,70-208,2
70-208_F24_2,F24,70-208,2
70-208_S25_2,S25,70-208,2
70-208_F23_1,F23,70-208,1
70-208_S24_1,S24,70-208,1
70-208_F24_1,F24,70-208,1
70-208_S25_1,S25,70-208,1
70-208_F25_1,F25,70-208,1
88-120_F23_1,F23,88-120,1
88-120_S24_1,S24,88-120,1
88-120_F24_1,F24,88-120,1
88-120_S25_1,S25,88-120,1
88-120_F25_1,F25,88-120,1
10-301_M24_1,M24,10-301,1
10-301_F24_1,F24,10-301,1
10-301_S25_1,S25,10-301,1
10-301_M25_1,M25,10-301,1
10-301_F25_1,F25,10-301,1
76-223_F17_1,F17,76-223,1
66-141_F23_1,F23,66-141,1
76-389_S19_2,S19,76-389,2
76-389_S21_2,S21,76-389,2
76-389_S23_2,S23,76-389,2
76-389_S22_1,S22,76-389,1
76-389_F22_1,F22,76-389,1
76-389_F23_1,F23,76-389,1
76-389_F24_1,F24,76-389,1
76-389_F25_1,F25,76-389,1
85-111_S17_1,S17,85-111,1
03-206_F23_1,F23,03-206,1
03-206_S24_1,S24,03-206,1
03-206_F24_1,F24,03-206,1
03-206_S25_1,S25,03-206,1
03-206_F25_1,F25,03-206,1
03-343_F20_2,F20,03-343,2
03-343_F21_2,F21,03-343,2
03-343_F22_2,F22,03-343,2
03-343_F23_2,F23,03-343,2
03-343_F24_2,F24,03-343,2
03-343_F21_1,F21,03-343,1
03-343_F22_1,F22,03-343,1
03-343_F23_1,F23,03-343,1
03-343_F24_1,F24,03-343,1
03-343_F25_1,F25,03-343,1
98-184_S24_1,S24,98-184,1
76-366_F15_1,F15,76-366,1
76-366_F17_1,F17,76-366,1
76-366_F18_1,F18,76-366,1
42-203_F23_1,F23,42-203,1
42-203_S24_1,S24,42-203,1
42-203_F24_1,F24,42-203,1
42-203_S25_1,S25,42-203,1
42-203_F25_1,F25,42-203,1
36-226_M23_1,M23,36-226,1
36-226_S24_1,S24,36-226,1
36-226_M24_1,M24,36-226,1
36-226_S25_1,S25,36-226,1
36-226_M25_1,M25,36-226,1
99-350_S20_1,S20,99-350,1
18-345_S16_1,S16,18-345,1
18-345_S17_1,S17,18-345,1
76-448_S18_1,S18,76-448,1
76-448_S22_1,S22,76-448,1
98-350_F19_1,F19,98-350,1
98-350_S20_1,S20,98-350,1
98-350_F20_1,F20,98-350,1
98-350_S21_1,S21,98-350,1
88-198_F23_1,F23,88-198,1
88-198_S24_1,S24,88-198,1
88-198_F24_1,F24,88-198,1
88-198_S25_1,S25,88-198,1
88-198_F25_1,F25,88-198,1
98-215_S16_1,S16,98-215,1
18-200_F21_1,F21,18-200,1
18-200_F22_1,F22,18-200,1
18-200_F23_1,F23,18-200,1
18-200_F24_1,F24,18-200,1
18-200_F25_1,F25,18-200,1
08-532_F15_1,F15,08-532,1
08-532_F16_1,F16,08-532,1
08-532_F17_1,F17,08-532,1
79-470_S18_2,S18,79-470,2
79-470_S20_2,S20,79-470,2
03-251_S16_1,S16,03-251,1
03-251_S17_1,S17,03-251,1
02-251_F22_2,F22,02-251,2
02-251_S24_2,S24,02-251,2
02-251_S20_1,S20,02-251,1
02-251_S21_1,S21,02-251,1
02-251_S22_1,S22,02-251,1
02-251_S23_1,S23,02-251,1
02-251_S24_1,S24,02-251,1
76-331_S17_1,S17,76-331,1
76-331_S20_1,S20,76-331,1
76-331_F21_1,F21,76-331,1
98-079_F20_2,F20,98-079,2
98-079_S21_2,S21,98-079,2
51-113_F23_2,F23,51-113,2
76-433_S20_1,S20,76-433,1
67-301_F17_2,F17,67-301,2
67-301_F20_2,F20,67-301,2
67-301_F23_2,F23,67-301,2
67-301_F24_2,F24,67-301,2
69-155_F23_1,F23,69-155,1
69-155_S24_1,S24,69-155,1
69-155_F24_1,F24,69-155,1
69-155_S25_1,S25,69-155,1
69-155_F25_1,F25,69-155,1
79-237_S17_2,S17,79-237,2
79-237_S19_2,S19,79-237,2
79-237_F20_2,F20,79-237,2
79-237_S22_2,S22,79-237,2
79-237_S24_2,S24,79-237,2
79-237_F15_1,F15,79-237,1
79-237_S19_1,S19,79-237,1
88-419_F15_1,F15,88-419,1
88-419_S19_1,S19,88-419,1
98-281_S16_1,S16,98-281,1
66-182_S24_2,S24,66-182,2
66-182_S25_2,S25,66-182,2
98-002_F22_1,F22,98-002,1
98-002_S25_1,S25,98-002,1
98-002_F25_1,F25,98-002,1
73-104_F23_1,F23,73-104,1
73-104_F24_1,F24,73-104,1
73-104_F25_1,F25,73-104,1
03-380_F16_2,F16,03-380,2
03-380_F17_2,F17,03-380,2
03-380_F19_2,F19,03-380,2
03-380_F21_2,F21,03-380,2
03-380_F23_2,F23,03-380,2
98-147_S24_2,S24,98-147,2
98-147_S16_1,S16,98-147,1
36-461_F15_1,F15,36-461,1
36-461_F17_1,F17,36-461,1
36-461_F20_1,F20,36-461,1
36-461_F22_1,F22,36-461,1
36-461_F24_1,F24,36-461,1
66-213_S22_1,S22,66-213,1
66-213_S23_1,S23,66-213,1
66-213_S24_1,S24,66-213,1
66-213_S25_1,S25,66-213,1
82-511_S18_2,S18,82-511,2
82-511_S19_2,S19,82-511,2
82-511_S20_2,S20,82-511,2
82-511_S25_2,S25,82-511,2
82-511_F21_1,F21,82-511,1
82-511_F22_1,F22,82-511,1
82-511_F23_1,F23,82-511,1
82-511_F24_1,F24,82-511,1
82-511_F25_1,F25,82-511,1
98-239_F16_1,F16,98-239,1
98-239_S17_1,S17,98-239,1
98-239_F17_1,F17,98-239,1
98-239_S19_1,S19,98-239,1
98-239_S21_1,S21,98-239,1
82-141_F21_2,F21,82-141,2
82-141_F22_2,F22,82-141,2
82-141_F23_2,F23,82-141,2
82-141_S24_2,S24,82-141,2
82-141_F24_2,F24,82-141,2
82-141_F23_1,F23,82-141,1
82-141_S24_1,S24,82-141,1
82-141_F24_1,F24,82-141,1
82-141_S25_1,S25,82-141,1
82-141_F25_1,F25,82-141,1
69-102_F23_1,F23,69-102,1
69-102_S24_1,S24,69-102,1
69-102_F24_1,F24,69-102,1
69-102_S25_1,S25,69-102,1
69-102_F25_1,F25,69-102,1
76-464_F23_1,F23,76-464,1
76-464_S24_1,S24,76-464,1
76-464_F24_1,F24,76-464,1
76-464_S25_1,S25,76-464,1
76-464_F25_1,F25,76-464,1
84-306_S21_1,S21,84-306,1
84-306_S22_1,S22,84-306,1
84-306_S23_1,S23,84-306,1
84-306_S24_1,S24,84-306,1
84-306_S25_1,S25,84-306,1
79-149_F23_1,F23,79-149,1
82-287_F20_2,F20,82-287,2
82-287_F21_2,F21,82-287,2
82-287_F23_2,F23,82-287,2
82-287_F20_1,F20,82-287,1
82-287_F21_1,F21,82-287,1
80-261_F19_1,F19,80-261,1
80-261_F20_1,F20,80-261,1
80-261_F21_1,F21,80-261,1
80-261_F22_1,F22,80-261,1
80-261_F24_1,F24,80-261,1
51-328_F22_1,F22,51-328,1
51-328_S23_1,S23,51-328,1
51-328_F23_1,F23,51-328,1
51-328_S24_1,S24,51-328,1
51-328_S25_1,S25,51-328,1
80-324_F15_1,F15,80-324,1
80-324_F16_1,F16,80-324,1
80-324_S20_1,S20,80-324,1
80-324_S23_1,S23,80-324,1
80-324_F25_1,F25,80-324,1
33-228_S21_1,S21,33-228,1
33-228_S22_1,S22,33-228,1
33-228_S23_1,S23,33-228,1
33-228_S24_1,S24,33-228,1
33-228_S25_1,S25,33-228,1
98-385_S21_2,S21,98-385,2
03-512_F15_1,F15,03-512,1
03-512_F16_1,F16,03-512,1
03-512_F17_1,F17,03-512,1
03-512_F18_1,F18,03-512,1
79-299_F15_1,F15,79-299,1
79-299_F16_1,F16,79-299,1
79-299_F17_1,F17,79-299,1
79-299_S24_1,S24,79-299,1
79-299_S25_1,S25,79-299,1
15-122_S21_2,S21,15-122,2
15-122_S22_2,S22,15-122,2
15-122_S23_2,S23,15-122,2
15-122_S24_2,S24,15-122,2
15-122_S25_2,S25,15-122,2
15-122_M24_1,M24,15-122,1
15-122_F24_1,F24,15-122,1
15-122_S25_1,S25,15-122,1
15-122_M25_1,M25,15-122,1
15-122_F25_1,F25,15-122,1
99-385_S24_1,S24,99-385,1
84-310_F18_1,F18,84-310,1
84-310_F19_1,F19,84-310,1
84-310_F20_1,F20,84-310,1
84-310_F21_1,F21,84-310,1
84-310_S25_1,S25,84-310,1
32-402_F23_1,F23,32-402,1
32-402_S24_1,S24,32-402,1
32-402_F24_1,F24,32-402,1
32-402_S25_1,S25,32-402,1
32-402_F25_1,F25,32-402,1
76-472_S16_1,S16,76-472,1
76-472_S17_1,S17,76-472,1
76-472_S18_1,S18,76-472,1
76-472_S19_1,S19,76-472,1
76-472_S20_1,S20,76-472,1
69-114_S18_1,S18,69-114,1
69-114_F18_1,F18,69-114,1
69-114_S19_1,S19,69-114,1
69-114_F19_1,F19,69-114,1
69-114_S20_1,S20,69-114,1
85-310_S21_2,S21,85-310,2
85-310_S22_2,S22,85-310,2
85-310_S23_2,S23,85-310,2
85-310_S24_2,S24,85-310,2
85-310_S25_2,S25,85-310,2
85-310_F23_1,F23,85-310,1
85-310_S24_1,S24,85-310,1
85-310_F24_1,F24,85-310,1
85-310_S25_1,S25,85-310,1
85-310_F25_1,F25,85-310,1
79-276_F17_1,F17,79-276,1
79-276_S19_1,S19,79-276,1
95-422_F23_1,F23,95-422,1
95-422_S24_1,S24,95-422,1
95-422_F24_1,F24,95-422,1
95-422_S25_1,S25,95-422,1
95-422_F25_1,F25,95-422,1
98-043_F23_1,F23,98-043,1
98-043_S24_1,S24,98-043,1
98-043_F24_1,F24,98-043,1
98-043_S25_1,S25,98-043,1
98-043_F25_1,F25,98-043,1
73-450_F15_1,F15,73-450,1
73-450_F16_1,F16,73-450,1
98-106_F24_1,F24,98-106,1
80-298_F19_2,F19,80-298,2
70-398_S19_2,S19,70-398,2
70-398_S20_2,S20,70-398,2
70-398_S21_2,S21,70-398,2
70-398_S22_2,S22,70-398,2
70-398_S23_2,S23,70-398,2
70-398_S19_1,S19,70-398,1
70-398_F22_1,F22,70-398,1
70-398_F23_1,F23,70-398,1
70-398_F24_1,F24,70-398,1
